id,salary_cents,bonus_cents,hours_per_week,age
6168,427446,74926,35,21
6169,52971,69762,27,54
6170,372610,61787,21,65
6171,362844,18319,30,39
6172,458995,13565,29,43
6173,220234,65564,46,27
6174,278174,51973,30,25
6175,83884,95554,29,64
6176,455240,36354,25,26
6177,224881,45106,42,46
6178,85088,82976,49,58
6179,363367,51201,59,27
6180,332675,34296,23,35
6181,211269,25513,41,42
6182,280934,82304,38,54
6183,227725,64704,47,37
6184,257691,6457,31,54
6185,86288,91768,59,42
6186,296417,49925,54,50
6187,388489,58100,41,33
6188,60556,45468,26,22
6189,282267,4180,50,66
6190,250975,16975,39,46
6191,181902,72491,41,57
6192,440407,96068,35,57
6193,252029,39455,25,19
6194,487447,72236,27,47
6195,468106,20112,57,42
6196,104326,62439,29,61
6197,466994,33429,29,32
6198,402443,91814,45,23
6199,205112,10510,33,25
6200,451597,35705,23,64
6201,261693,86247,23,65
6202,455884,23472,37,24
6203,202584,73828,45,31
6204,179673,45929,48,61
6205,380610,59620,35,29
6206,204051,2883,36,45
6207,174491,40433,40,30
6208,451826,57667,40,31
6209,320200,16669,50,39
6210,356539,18040,31,47
6211,145656,3862,20,69
6212,431003,30915,59,39
6213,424761,88537,44,67
6214,495882,15897,27,59
6215,186321,53370,29,63
6216,440619,11096,23,40
6217,143707,25547,21,22
6218,142080,38479,46,30
6219,144786,45423,49,51
6220,185653,35067,22,56
6221,497246,21183,48,68
6222,363722,83465,31,19
6223,125338,148,26,43
6224,119021,94639,42,25
6225,95468,95581,48,49
6226,70303,72175,42,39
6227,279693,62215,32,44
6228,113251,31154,24,40
6229,126399,59117,48,20
6230,210731,57444,59,39
6231,55807,41498,21,31
6232,426110,11248,50,39
6233,224267,51310,28,43
6234,82319,10088,33,49
6235,89168,29505,59,26
6236,473887,36559,29,21
6237,436776,78607,43,47
6238,300046,19207,59,35
6239,400076,77176,40,61
6240,305537,37898,46,69
6241,366323,84741,37,62
6242,74402,22353,35,60
6243,286966,41886,42,53
6244,496961,37060,50,65
6245,473699,75557,52,64
6246,283176,73923,27,47
6247,185334,21206,38,23
6248,98858,46795,46,39
6249,200022,54939,55,54
6250,133888,89656,27,40
6251,432338,9264,51,26
6252,84143,98258,37,22
6253,316262,36001,58,28
6254,249227,38895,31,49
6255,398042,31535,52,46
6256,338455,89741,29,23
6257,436117,98197,50,25
6258,232252,46706,28,42
6259,66589,44057,28,43
6260,278430,51565,46,23
6261,139730,37842,47,19
6262,140137,82464,31,52
6263,364378,73642,39,61
6264,328645,7879,22,34
6265,268613,7858,31,60
6266,146102,96661,51,45
6267,219611,85414,32,55
6268,297873,62409,29,47
6269,83635,53809,38,38
6270,445501,94055,56,40
6271,103335,21462,30,20
6272,437025,28233,31,38
6273,135916,99742,48,50
6274,451524,54639,22,69
6275,377809,69214,39,38
6276,279659,31241,39,62
6277,237203,57217,48,65
6278,295949,44490,22,31
6279,460834,93246,45,37
6280,368979,15055,50,38
6281,362933,1760,51,48
6282,398520,81062,32,61
6283,273559,80770,31,49
6284,404609,66570,30,25
6285,155513,99835,51,30
6286,203166,8484,27,61
6287,129980,55478,54,26
6288,297901,55489,42,50
6289,123586,79706,56,69
6290,379207,3773,33,19
6291,433739,98485,24,24
6292,421570,5850,35,22
6293,187943,1656,48,34
6294,467658,51968,49,24
6295,495912,38063,32,35
6296,228930,88541,27,65
6297,498446,59745,36,59
6298,211947,87171,40,44
6299,251708,8170,34,43
6300,428030,42581,28,49
6301,196747,8076,23,36
6302,166401,17113,24,27
6303,200041,63015,50,27
6304,89468,81044,31,53
6305,161130,11462,25,38
6306,60991,38997,28,46
6307,53699,10235,46,57
6308,267675,77453,51,38
6309,458516,14402,53,56
6310,79758,92447,34,42
6311,415344,38119,28,68
6312,89309,91182,22,55
6313,257964,4655,48,33
6314,87655,80381,59,30
6315,286131,93008,44,52
6316,359983,37828,34,21
6317,141277,7987,29,68
6318,435993,85457,37,19
6319,470060,19678,28,33
6320,499822,40054,54,31
6321,435554,39154,25,42
6322,411735,19535,58,25
6323,136350,6800,56,52
6324,303811,87691,53,38
6325,427694,93225,50,54
6326,499077,22146,29,56
6327,250761,10546,26,64
6328,491681,5012,55,62
6329,253521,92740,25,31
6330,261555,67058,26,39
6331,388642,37748,49,35
6332,286780,54334,49,63
6333,476960,82161,32,55
6334,79439,36785,59,40
6335,59388,94239,33,49
6336,248346,62818,45,45
6337,174048,94460,45,34
6338,309060,43561,33,69
6339,177674,82201,41,36
6340,343111,43389,20,59
6341,71541,92097,50,61
6342,436840,24371,27,55
6343,408940,82158,48,35
6344,169488,72173,38,61
6345,141327,84854,25,36
6346,217566,60292,33,67
6347,287254,5,55,27
6348,168527,46006,33,25
6349,451628,6403,39,52
6350,146544,32133,51,25
6351,392468,6593,37,33
6352,294509,50986,20,50
6353,280210,56211,31,69
6354,96959,94498,50,32
6355,165274,14712,26,53
6356,303089,7059,29,48
6357,300111,82546,50,53
6358,483280,23036,35,19
6359,394688,61747,42,44
6360,85830,32948,50,27
6361,325269,60488,47,32
6362,302186,34217,28,37
6363,177180,86999,22,24
6364,363006,5452,53,56
6365,384179,82314,38,44
6366,322031,82865,46,55
6367,65599,67231,53,32
6368,476067,59867,22,58
6369,224392,10679,51,62
6370,172599,45424,32,56
6371,142246,77017,37,69
6372,117683,85903,21,61
6373,386920,3114,50,40
6374,453238,68185,41,41
6375,143408,87010,59,59
6376,346348,58395,20,46
6377,439563,13239,52,43
6378,263348,55769,51,45
6379,174304,1057,35,42
6380,76538,48759,23,27
6381,470665,61547,32,42
6382,76426,24978,28,25
6383,435834,8841,25,52
6384,351492,34390,54,53
6385,165454,76733,32,67
6386,327514,11974,59,23
6387,197980,77586,37,31
6388,53451,17236,56,49
6389,392473,23576,22,42
6390,106190,39503,54,60
6391,322316,17838,48,64
6392,235572,95774,33,44
6393,353787,72924,35,64
6394,278952,30914,47,59
6395,291338,51495,50,32
6396,407237,16069,43,27
6397,276807,60599,39,18
6398,111571,5719,34,45
6399,112177,71233,57,37
6400,98965,14864,39,51
6401,69382,10152,33,23
6402,196857,72132,46,45
6403,85719,54437,28,68
6404,121018,19013,39,48
6405,60674,99738,54,39
6406,59681,3622,37,61
6407,245116,7449,29,23
6408,146372,78598,36,64
6409,236206,14283,37,42
6410,397604,49947,24,58
6411,423303,84580,31,58
6412,414840,10356,24,52
6413,470712,85163,31,49
6414,127688,95453,45,31
6415,432398,15185,36,56
6416,296936,85854,51,22
6417,124879,59006,26,45
6418,222112,61526,25,57
6419,166078,78977,29,47
6420,461894,28250,47,52
6421,223657,46667,22,19
6422,65590,13031,28,51
6423,357308,51274,59,28
6424,389389,84036,25,36
6425,111676,21006,59,64
6426,267000,98224,52,28
6427,335006,32306,38,28
6428,155636,11589,25,33
6429,434599,46572,27,65
6430,401638,22055,55,69
6431,320802,40181,54,59
6432,426517,78627,55,43
6433,261944,61476,26,21
6434,125077,34571,34,69
6435,125147,77479,46,40
6436,232049,20647,55,52
6437,80105,77149,21,53
6438,485643,48034,41,21
6439,320743,34634,34,46
6440,329631,27608,36,30
6441,63114,72799,41,56
6442,421421,13690,45,41
6443,303137,58573,33,46
6444,151624,50481,30,29
6445,319046,89536,51,31
6446,309438,77972,21,39
6447,189656,14026,50,51
6448,328734,53483,46,19
6449,70983,45742,44,29
6450,52103,2843,27,33
6451,118704,40682,33,36
6452,76046,33198,54,63
6453,173120,51522,51,56
6454,258661,48698,46,20
6455,271290,10277,41,38
6456,384782,52736,54,68
6457,158471,13063,59,20
6458,400004,99458,55,20
6459,348190,90064,23,42
6460,235329,95418,56,29
6461,492569,43176,22,25
6462,345201,33910,42,25
6463,179240,84634,55,59
6464,183124,44333,48,52
6465,280790,44460,44,21
6466,389570,68603,52,62
6467,224633,15061,43,38
6468,278608,56346,29,40
6469,187189,81299,41,55
6470,474640,46323,39,43
6471,248183,92361,59,67
6472,52581,39589,51,33
6473,334363,62858,43,62
6474,228635,97607,40,58
6475,458400,5642,56,20
6476,384643,16846,32,31
6477,392457,27818,48,49
6478,242416,25372,21,44
6479,494711,38409,42,19
6480,169481,4245,56,66
6481,386473,44135,57,33
6482,297716,71808,26,53
6483,240479,69506,58,62
6484,466654,49212,46,64
6485,392357,23137,54,69
6486,373768,99910,33,26
6487,75925,21976,39,63
6488,146021,10572,45,34
6489,251010,55082,58,45
6490,335313,97351,42,21
6491,239557,41066,58,42
6492,112966,59578,48,22
6493,131429,99401,41,24
6494,444621,88330,53,46
6495,488207,92114,48,31
6496,416298,7068,32,27
6497,412305,4299,30,38
6498,101365,37921,23,65
6499,161875,20075,49,66
6500,68312,10718,51,44
6501,298020,9458,50,24
6502,350272,85505,27,37
6503,354815,224,42,55
6504,279420,20535,57,40
6505,61883,970,33,46
6506,492048,76559,24,28
6507,55006,16904,34,58
6508,332746,92977,24,40
6509,354225,48183,27,38
6510,129001,31519,35,63
6511,146227,50213,25,58
6512,465591,71965,21,38
6513,234741,36250,20,28
6514,322190,24149,53,30
6515,93285,16311,51,47
6516,54511,16045,38,21
6517,398090,11070,48,42
6518,399301,89093,38,62
6519,268273,30385,58,35
6520,436316,34512,49,58
6521,273965,87943,32,67
6522,471123,30751,35,68
6523,224783,93156,21,22
6524,458417,92607,44,25
6525,288289,71954,24,52
6526,304186,29719,46,35
6527,386978,16778,22,60
6528,86178,53321,41,41
6529,433082,53121,41,28
6530,229407,85809,43,29
6531,214815,63233,35,22
6532,60597,11387,51,22
6533,249084,89642,41,59
6534,397701,87680,48,40
6535,409112,38496,30,29
6536,167262,97810,50,50
6537,205296,75168,48,21
6538,246546,68702,37,21
6539,415054,78158,51,46
6540,447288,30077,36,57
6541,141671,14502,58,31
6542,397748,52909,27,51
6543,273775,42367,43,63
6544,325814,29257,28,51
6545,321447,99098,20,41
6546,84494,91533,53,47
6547,434106,78914,25,69
6548,436465,56050,30,39
6549,496397,47911,27,63
6550,249333,53923,20,69
6551,313074,56044,51,50
6552,496670,14878,23,49
6553,271359,76006,41,44
6554,435288,19913,33,43
6555,354180,32687,44,28
6556,366360,49384,24,27
6557,409202,8881,46,64
6558,117563,16218,59,49
6559,288462,24583,52,19
6560,394201,45708,54,37
6561,472497,91768,50,19
6562,441416,45132,47,20
6563,285870,7606,34,37
6564,148980,2369,26,35
6565,92564,23435,46,32
6566,370475,14651,21,54
6567,493442,74335,46,40
6568,407190,19711,47,38
6569,225516,25959,32,28
6570,148154,42526,22,61
6571,349270,77234,55,69
6572,54762,55745,47,61
6573,261815,5745,33,55
6574,223260,50824,33,29
6575,459341,77,28,33
6576,262856,21805,34,34
6577,370071,62498,50,66
6578,246729,80814,34,18
6579,386603,22230,39,34
6580,241457,86943,55,20
6581,376011,63237,21,21
6582,68951,30759,27,68
6583,498973,52133,53,65
6584,82571,62411,45,68
6585,456900,32123,38,49
6586,462502,9999,54,47
6587,318989,60804,29,29
6588,275419,15584,32,49
6589,116347,75873,34,63
6590,160771,51299,24,59
6591,172944,62320,41,66
6592,363148,23868,21,60
6593,385856,40905,41,36
6594,324594,34260,58,68
6595,267880,54408,25,25
6596,301343,10448,40,60
6597,358836,60621,42,61
6598,323692,56883,51,26
6599,116375,98588,50,67
6600,84785,21941,29,32
6601,110134,23240,29,62
6602,107580,28887,49,19
6603,281549,91377,34,29
6604,411944,28738,22,29
6605,275893,59030,57,56
6606,183136,20206,59,49
6607,309855,84060,21,58
6608,336441,69228,59,33
6609,184769,19726,54,45
6610,482593,72938,52,25
6611,72961,44858,47,44
6612,158940,89121,33,27
6613,274147,95616,53,30
6614,353619,28419,53,54
6615,60227,72471,47,49
6616,426756,22675,20,57
6617,258315,27384,22,24
6618,433800,29780,38,36
6619,247089,42738,56,63
6620,229819,60335,36,49
6621,453983,95089,31,35
6622,335938,12312,23,66
6623,282581,91975,37,30
6624,485779,59517,50,34
6625,74085,43736,44,45
6626,216065,23765,58,64
6627,412519,43615,22,34
6628,260697,27983,57,23
6629,359819,46191,56,33
6630,223614,11979,47,22
6631,378525,31878,46,30
6632,90010,77041,29,49
6633,429185,56831,20,47
6634,118693,25332,26,54
6635,205751,68305,34,41
6636,172644,4522,50,56
6637,288815,69038,53,50
6638,423347,87269,20,65
6639,418569,33766,44,29
6640,108537,78283,20,61
6641,496468,22720,54,54
6642,378914,28518,52,62
6643,177907,3340,42,62
6644,205999,66282,43,50
6645,255436,44496,33,62
6646,397736,15678,58,20
6647,360203,1171,41,33
6648,169097,89938,53,24
6649,194629,41259,56,56
6650,223889,20127,51,41
6651,293709,88462,38,37
6652,456253,50215,51,26
6653,326303,40019,22,32
6654,484111,47230,49,43
6655,499739,39214,38,33
6656,72462,34938,44,49
6657,431780,1823,24,49
6658,65933,3974,33,22
6659,451092,15140,41,64
6660,391254,69410,39,54
6661,248797,95519,39,35
6662,465283,12257,42,54
6663,299035,45381,30,54
6664,182017,82025,23,66
6665,371780,18708,31,30
6666,120968,52722,30,69
6667,329108,92225,50,24
6668,347619,97838,32,57
6669,412510,56142,47,59
6670,55851,10824,26,50
6671,244039,37040,32,49
6672,52504,62427,43,52
6673,386552,42974,42,52
6674,153285,96297,42,64
6675,129004,62014,52,59
6676,54956,56719,41,45
6677,131725,30085,41,57
6678,274178,13470,29,28
6679,233830,88809,53,46
6680,314886,8481,41,31
6681,183753,20816,28,51
6682,144155,81936,31,66
6683,209689,21513,39,58
6684,59974,36117,38,24
6685,423397,4342,47,47
6686,358569,26984,23,36
6687,295436,2306,26,53
6688,338435,37925,47,55
6689,354152,4848,47,60
6690,350193,41145,52,49
6691,333684,92605,34,19
6692,264273,68651,23,33
6693,498291,42778,36,69
6694,60646,90161,50,18
6695,139848,56369,55,65
6696,182526,85648,27,28
6697,350504,67236,36,49
6698,269806,2087,42,28
6699,305102,31269,58,58
6700,104647,32174,31,56
6701,498638,40057,40,35
6702,478907,16853,34,63
6703,121820,3771,43,38
6704,308675,79929,37,45
6705,273752,48694,54,34
6706,66442,47590,30,49
6707,177610,49119,53,43
6708,222643,70763,36,27
6709,208718,22275,35,45
6710,404583,90608,24,35
6711,404434,60321,57,30
6712,392120,20645,48,33
6713,229039,56778,33,36
6714,280970,3364,25,66
6715,240277,15641,33,51
6716,175096,49903,42,39
6717,492320,95742,24,44
6718,248232,74746,44,35
6719,356466,45957,36,26
6720,119810,28792,47,44
6721,119523,66080,57,27
6722,245304,6438,37,60
6723,251380,60848,28,67
6724,114770,66434,25,63
6725,281012,92063,48,47
6726,101667,28724,51,57
6727,497401,58863,22,59
6728,127287,87062,27,23
6729,262307,14514,37,64
6730,228649,76713,46,44
6731,479437,51741,28,20
6732,94818,10490,36,35
6733,484698,71584,58,56
6734,290876,38595,26,29
6735,107301,754,35,45
6736,331438,6828,24,47
6737,240329,24912,44,48
6738,436069,3074,34,46
6739,418174,36379,30,41
6740,399341,43454,57,21
6741,412187,70012,22,56
6742,127920,95756,24,23
6743,211234,18118,21,20
6744,281039,27754,22,18
6745,122388,18646,23,26
6746,338354,1963,54,40
6747,175081,9211,30,39
6748,329232,29480,35,29
6749,178002,89666,39,20
6750,170604,98105,39,32
6751,64698,41077,42,52
6752,190997,2823,20,28
6753,152133,88749,48,28
6754,187484,11834,23,39
6755,492023,97364,37,63
6756,229137,30637,39,48
6757,298034,66799,46,68
6758,200690,49726,57,27
6759,161530,93284,28,28
6760,278058,56722,45,63
6761,470748,35356,45,41
6762,234682,72858,39,68
6763,100000,4465,54,49
6764,108203,74360,23,46
6765,425262,45576,44,23
6766,201023,45806,55,69
6767,390351,4152,37,33
6768,89217,47901,53,19
6769,160842,56156,29,59
6770,344758,24579,46,38
6771,339320,15221,30,34
6772,286358,52841,57,60
6773,208258,48411,42,32
6774,494545,8863,58,56
6775,98472,59001,46,23
6776,328027,58665,55,67
6777,228831,31793,25,64
6778,252544,12688,47,66
6779,182839,3974,54,55
6780,82000,47526,52,23
6781,111620,63861,36,57
6782,449397,44920,57,25
6783,467786,63289,48,19
6784,269528,55658,23,22
6785,498621,87630,28,68
6786,431600,59227,55,42
6787,103490,75910,33,45
6788,221630,42798,44,20
6789,496167,93067,25,50
6790,70379,93172,31,36
6791,406773,2291,35,33
6792,88653,88365,51,32
6793,100462,87905,23,49
6794,384736,44996,32,67
6795,468527,51092,26,56
6796,183228,80296,41,68
6797,222400,38768,36,55
6798,78755,93706,44,39
6799,186569,55949,57,34
6800,298696,95736,21,51
6801,236289,94882,56,32
6802,373257,92100,47,62
6803,436809,8617,46,62
6804,436250,49981,55,43
6805,437747,90209,28,50
6806,441702,15212,20,41
6807,491803,21684,23,19
6808,446119,61484,25,68
6809,55635,23713,25,66
6810,365399,62906,36,64
6811,306060,5341,28,56
6812,137139,25342,57,50
6813,492738,51836,53,60
6814,291425,93896,36,56
6815,119780,18936,24,60
6816,358780,44980,23,55
6817,304913,77839,37,31
6818,373561,95952,52,64
6819,351842,20310,41,25
6820,340795,63113,41,28
6821,454472,3937,26,53
6822,115004,1087,27,66
6823,228987,44868,46,55
6824,73971,61617,41,65
6825,85830,73099,37,29
6826,244340,92923,27,24
6827,394094,60031,40,44
6828,112098,87639,35,59
6829,347396,75280,31,20
6830,72274,86672,34,44
6831,110211,14059,31,68
6832,176013,21974,34,51
6833,87982,15300,20,41
6834,82700,34754,39,32
6835,352472,7033,20,28
6836,50294,25302,25,55
6837,494784,53780,52,68
6838,415466,19605,27,24
6839,232606,2827,55,66
6840,321153,67535,23,59
6841,469817,71378,42,37
6842,480868,57680,28,35
6843,104866,82287,55,29
6844,400699,9923,32,42
6845,188573,40907,20,67
6846,387466,26182,39,67
6847,310760,57094,51,64
6848,423847,91321,51,58
6849,438106,51523,34,65
6850,157304,63145,34,40
6851,161530,29052,37,24
6852,256144,25996,23,48
6853,114978,97130,20,59
6854,247301,95933,59,39
6855,225257,72668,51,19
6856,479193,17029,31,25
6857,457720,4220,46,48
6858,306189,9900,44,53
6859,305367,1731,51,36
6860,267182,83071,28,43
6861,420491,72577,26,25
6862,114211,74209,22,61
6863,441783,71570,27,40
6864,459843,43847,26,53
6865,225529,63356,52,44
6866,163431,9844,21,48
6867,75763,16813,51,66
6868,328203,82872,23,54
6869,434779,89751,49,35
6870,294017,67779,35,55
6871,330707,17751,24,50
6872,387132,37380,43,69
6873,156669,20481,40,40
6874,156704,40305,39,66
6875,435181,88824,33,26
6876,441417,92885,45,25
6877,294928,25951,45,43
6878,495458,93976,24,64
6879,428718,48121,25,37
6880,139970,68435,50,44
6881,121195,62664,43,30
6882,460914,46185,46,66
6883,83257,86326,53,36
6884,235574,20125,33,65
6885,448461,9808,40,18
6886,335296,18639,28,39
6887,200711,85806,43,40
6888,329704,68765,51,25
6889,344909,45310,55,64
6890,177969,46409,46,40
6891,214711,67852,47,51
6892,309687,713,51,57
6893,497113,1792,50,34
6894,455185,90412,31,51
6895,433833,95372,55,55
6896,187053,43829,35,36
6897,278180,29138,52,19
6898,227920,67479,37,66
6899,76581,13947,25,64
6900,118948,93548,51,58
6901,110413,57203,48,50
6902,172357,3013,46,50
6903,120496,57531,39,49
6904,385142,13897,29,28
6905,50659,48926,40,61
6906,340494,28499,26,48
6907,344999,97263,52,25
6908,237008,44601,50,39
6909,498952,33730,25,21
6910,248239,66127,34,58
6911,222690,83411,34,28
6912,488349,24197,25,57
6913,122984,96051,55,36
6914,110515,10071,49,37
6915,198238,18484,59,38
6916,416184,87303,32,29
6917,342228,19227,33,54
6918,58672,78253,58,61
6919,165919,48315,30,45
6920,369799,84255,28,55
6921,179591,28392,59,43
6922,456845,26293,36,44
6923,253866,29093,57,28
6924,469110,44045,52,36
6925,94059,57970,58,41
6926,399149,5759,57,54
6927,392535,60410,37,26
6928,103573,44345,59,27
6929,255547,83519,41,48
6930,118640,2,49,22
6931,197338,40019,41,57
6932,254562,55180,48,61
6933,233376,35276,37,25
6934,197133,76531,43,63
6935,140622,79389,43,62
6936,153633,22896,52,64
6937,382133,74798,20,19
6938,107376,85754,28,69
6939,83634,47299,21,58
6940,389686,57897,34,47
6941,219964,16656,55,39
6942,448568,38759,46,45
6943,366185,36728,39,18
6944,216431,26018,26,47
6945,382699,37367,37,66
6946,422575,64095,29,28
6947,493236,38398,22,42
6948,359275,91371,57,55
6949,290741,10603,51,51
6950,474573,5412,48,41
6951,156804,35891,20,23
6952,99836,35082,25,47
6953,200768,51758,41,34
6954,454259,88817,29,34
6955,168970,18098,26,18
6956,154656,67839,59,62
6957,260360,95127,22,52
6958,292512,58833,43,20
6959,208486,14814,44,32
6960,75137,81006,44,53
6961,440122,27273,24,59
6962,337362,289,44,36
6963,50906,17805,54,66
6964,187854,15539,38,30
6965,193225,93078,20,21
6966,126752,93657,56,67
6967,392671,18025,35,62
6968,297554,7204,53,25
6969,412777,24711,44,43
6970,93371,97247,29,37
6971,384366,3341,52,20
6972,138441,46575,21,54
6973,160335,56312,38,36
6974,194607,13315,26,56
6975,417086,33405,39,25
6976,116197,26836,37,50
6977,53591,12665,33,38
6978,186403,29880,29,28
6979,233601,99231,53,22
6980,175513,55852,25,26
6981,418669,65023,50,30
6982,434119,31380,42,30
6983,86203,34723,40,54
6984,301618,52337,55,20
6985,144389,10681,25,63
6986,103688,87358,27,39
6987,471534,2517,50,52
6988,104389,26707,52,58
6989,146237,81831,28,32
6990,102276,8667,43,24
6991,288350,62279,51,26
6992,67902,67348,27,60
6993,169361,53302,49,31
6994,495265,29704,50,56
6995,475688,80268,48,34
6996,312015,62849,41,29
6997,285336,18413,21,26
6998,410520,85508,34,34
6999,469712,71232,36,43
7000,477311,17753,58,20
7001,451111,95631,57,42
7002,302669,30502,23,62
7003,123441,84249,24,34
7004,236836,18360,43,69
7005,403344,45134,53,61
7006,398634,75673,58,36
7007,51158,98468,58,62
7008,434640,78017,49,52
7009,179757,10204,30,68
7010,385405,64471,35,69
7011,450712,98276,39,30
7012,202317,28488,52,57
7013,218467,20977,32,46
7014,155551,54183,30,45
7015,445783,87495,29,58
7016,237015,30844,21,28
7017,132718,19900,58,53
7018,246443,49791,29,69
7019,395031,65664,33,68
7020,113355,91325,47,25
7021,90985,99655,22,42
7022,489089,13422,44,26
7023,382616,79102,39,24
7024,54385,90659,53,37
7025,491398,60322,41,39
7026,383571,42176,43,52
7027,287505,98172,51,30
7028,498606,14838,36,35
7029,276379,16795,47,67
7030,166198,88499,38,65
7031,310830,42039,39,37
7032,379125,53549,35,57
7033,497635,51863,42,20
7034,253829,76987,24,61
7035,400903,75908,54,31
7036,331022,13029,34,40
7037,406123,85536,27,57
7038,353573,77415,54,47
7039,472591,96782,42,62
7040,52223,27565,42,69
7041,456316,42320,21,63
7042,395052,91670,49,35
7043,397000,53165,49,68
7044,219993,2553,44,63
7045,276748,20573,24,65
7046,209089,51857,48,48
7047,466399,90457,21,19
7048,302959,86360,52,49
7049,422246,32089,34,36
7050,495795,12939,47,58
7051,155451,16679,59,62
7052,437470,99055,44,35
7053,372954,74246,59,42
7054,143786,49803,29,40
7055,446569,70355,59,21
7056,259799,44090,28,49
7057,212639,61884,44,38
7058,496673,766,48,55
7059,91134,78107,32,46
7060,139039,17397,51,30
7061,249290,3765,33,61
7062,400219,11765,59,29
7063,220062,68976,54,46
7064,136921,27203,42,24
7065,341898,78379,46,43
7066,235048,68172,28,62
7067,241999,58213,41,34
7068,430427,54142,45,68
7069,148691,14065,51,42
7070,211476,46471,53,30
7071,390752,6026,26,67
7072,323144,39973,47,52
7073,333350,10621,47,51
7074,137517,27965,38,36
7075,340053,7607,31,39
7076,128952,28529,31,66
7077,308741,23429,39,21
7078,110102,38924,33,32
7079,459249,96178,36,28
7080,211647,37751,34,34
7081,460732,84033,25,48
7082,90763,96246,30,19
7083,396732,85206,43,18
7084,80162,70069,59,64
7085,436398,28040,21,34
7086,316348,10171,35,47
7087,300594,73510,55,59
7088,51568,54329,27,40
7089,102729,57946,36,55
7090,322302,29512,50,37
7091,191515,66671,33,49
7092,144625,36419,46,52
7093,174547,30618,50,26
7094,146911,30722,27,33
7095,106302,16340,44,35
7096,306574,61242,55,21
7097,242905,95032,59,59
7098,90788,15670,49,22
7099,395988,24834,44,21
7100,189641,91457,42,61
7101,51490,16166,26,53
7102,158170,3720,30,58
7103,78104,62910,26,43
7104,458281,13563,24,25
7105,390472,70345,24,40
7106,361761,9251,36,69
7107,464980,35247,57,36
7108,144835,29968,43,32
7109,297776,72255,59,49
7110,474368,72453,55,68
7111,304784,71242,44,63
7112,332118,25471,59,43
7113,271306,8720,21,51
7114,435438,83606,58,20
7115,491166,87897,22,26
7116,206242,28312,28,36
7117,360888,4843,42,39
7118,117414,85632,48,37
7119,307275,60293,33,38
7120,374085,78032,48,31
7121,192555,12123,55,37
7122,347268,92437,22,43
7123,334804,27752,46,18
7124,395894,7491,39,19
7125,294217,59126,21,27
7126,413701,20024,43,37
7127,212595,47649,41,49
7128,171195,61375,33,36
7129,485844,48000,33,45
7130,487997,91398,44,67
7131,358580,73793,35,69
7132,431857,45603,53,19
7133,365714,33799,32,67
7134,458070,87059,49,29
7135,398190,94825,21,59
7136,87450,30204,27,25
7137,187056,98190,25,52
7138,275509,25710,28,27
7139,74930,46655,25,18
7140,339266,35170,24,47
7141,195394,55315,24,34
7142,339145,53437,36,51
7143,322148,46901,29,48
7144,376675,6927,35,35
7145,88324,52969,34,20
7146,337097,30337,50,37
7147,305894,52235,57,49
7148,304287,25847,25,45
7149,311842,3171,27,67
7150,404887,41135,31,42
7151,384353,24325,22,33
7152,198455,37341,40,33
7153,450293,20672,46,22
7154,147248,61721,30,54
7155,193422,84452,58,46
7156,183505,64232,29,58
7157,471295,4120,26,56
7158,208099,87285,32,29
7159,148966,42119,20,43
7160,429298,78068,33,37
7161,479913,80437,31,28
7162,234037,65697,38,23
7163,327001,30694,32,41
7164,75607,89065,52,50
7165,457752,61212,23,31
7166,289637,89043,31,53
7167,485471,97924,28,23
7168,148772,79405,29,30
7169,117088,79191,27,28
7170,378687,18120,20,67
7171,307536,37074,29,27
7172,418918,89666,47,64
7173,164759,10382,38,53
7174,333765,82075,32,50
7175,141676,1052,48,19
7176,225896,2479,30,63
7177,129019,89784,43,54
7178,320997,9549,32,49
7179,144760,47420,47,36
7180,398211,43446,32,26
7181,248133,53479,33,25
7182,177229,57239,21,66
7183,353733,28391,25,36
7184,408204,91267,30,21
7185,91292,23046,50,19
7186,73025,20246,30,59
7187,275616,47069,44,69
7188,174932,48531,21,43
7189,197157,26685,22,25
7190,349758,29064,38,57
7191,95879,81356,52,43
7192,415384,55627,46,52
7193,364840,85056,23,53
7194,196842,13529,51,51
7195,312914,86227,29,53
7196,443898,95340,22,54
7197,179416,9177,24,49
7198,281753,46908,43,60
7199,331309,95688,27,58
7200,102331,84336,38,28
7201,183859,26921,22,24
7202,391077,28610,50,50
7203,365409,73890,23,32
7204,379209,80711,58,24
7205,253222,13822,52,47
7206,465221,35783,25,48
7207,274807,25902,36,25
7208,365866,13909,50,67
7209,371000,4860,46,34
7210,388879,26437,34,64
7211,391358,10980,25,66
7212,202138,56950,45,46
7213,484592,54151,40,21
7214,259141,13141,20,29
7215,363722,11178,56,58
7216,344399,99592,44,61
7217,363345,24984,51,20
7218,340490,13339,21,34
7219,208026,35850,24,47
7220,240958,49388,53,27
7221,486098,21824,20,50
7222,497483,9003,35,64
7223,139178,20350,45,48
7224,273292,52983,47,52
7225,467275,2264,52,54
7226,265440,22845,20,27
7227,386794,32952,50,25
7228,279007,10614,38,64
7229,416876,35507,22,62
7230,228141,56771,23,52
7231,182897,44835,48,35
7232,424953,44512,24,30
7233,105951,57796,26,66
7234,244029,19057,39,68
7235,258716,98759,45,62
7236,458281,52448,25,38
7237,198878,69642,34,21
7238,370861,32376,57,55
7239,373644,19151,50,52
7240,252840,14395,49,37
7241,471926,6478,46,39
7242,227183,38630,52,25
