id,salary_cents,bonus_cents,hours_per_week,age
101365,332118,25653,57,26
101366,211919,27634,22,52
101367,343019,77152,28,35
101368,428124,84035,21,63
101369,284400,97537,25,28
101370,411793,90884,36,33
101371,363751,64296,42,22
101372,184258,61082,34,46
101373,372672,41565,38,28
101374,129744,89540,42,51
101375,126031,94250,37,41
101376,462278,99357,34,19
101377,437080,87092,49,24
101378,440201,15646,35,27
101379,414281,81143,44,29
101380,202223,86489,31,65
101381,474059,94701,54,36
101382,462297,94977,34,31
101383,450272,40910,39,55
101384,494212,87078,35,56
101385,179379,28349,51,56
101386,376425,17217,22,68
101387,327117,20359,42,36
101388,495324,50998,55,24
101389,317758,57470,31,64
101390,75488,60153,20,53
101391,254995,83218,54,62
101392,182670,20359,54,33
101393,493745,65266,36,45
101394,109994,48045,36,42
101395,390291,87187,20,44
101396,230129,94207,35,21
101397,110354,9056,58,24
101398,274703,40672,46,21
101399,270867,78273,56,51
101400,254167,44587,37,62
101401,462705,39295,35,53
101402,228550,45735,20,51
101403,237972,88277,24,39
101404,212442,8096,49,22
101405,446425,5902,29,38
101406,130666,24664,39,56
101407,390918,29597,30,57
101408,451469,12632,35,50
101409,83642,87701,50,69
101410,110691,49196,33,23
101411,132728,16118,26,55
101412,229530,62579,39,43
101413,293556,42131,45,21
101414,172106,72785,50,32
101415,117243,41184,33,50
101416,443923,25522,34,29
101417,321608,45370,22,66
101418,370688,33948,30,69
101419,373012,74328,51,43
101420,393139,17648,39,29
101421,336180,27780,41,43
101422,296384,83244,50,60
101423,191681,71447,58,61
101424,447615,53068,35,35
101425,429194,27627,22,18
101426,450025,55338,29,65
101427,242452,6229,36,63
101428,424299,12187,56,48
101429,175492,42500,44,25
101430,447667,21708,41,56
101431,464318,64639,25,32
101432,260896,14987,53,23
101433,53656,30267,25,60
101434,167808,77163,45,48
101435,453752,58778,29,32
101436,135591,79029,49,37
101437,482658,27854,31,55
101438,403912,33319,25,65
101439,278936,43448,55,41
101440,457551,80446,42,35
101441,194391,41980,51,58
101442,132578,85113,31,54
101443,432943,53372,41,59
101444,214144,60802,32,34
101445,392720,13562,57,67
101446,253338,51315,46,65
101447,471607,28854,45,41
101448,157270,82708,50,28
101449,136060,59178,52,58
101450,252243,52070,20,58
101451,63076,11283,49,65
101452,484480,54876,41,52
101453,477664,44141,33,66
101454,194633,88032,33,49
101455,343361,69494,33,24
101456,422501,87577,40,41
101457,241633,58818,24,29
101458,355888,7420,56,38
101459,194666,19652,56,25
101460,134513,68000,46,53
101461,264630,58031,30,33
101462,301018,58949,53,29
101463,164301,56981,55,24
101464,293923,69341,32,60
101465,213104,51818,48,27
101466,229690,25630,24,63
101467,483658,3925,55,28
101468,141670,52775,45,22
101469,53534,11405,52,52
101470,247939,1282,59,55
101471,173089,9628,58,46
101472,285759,588,25,48
101473,360327,7513,50,18
101474,476294,79905,20,68
101475,187802,60777,43,63
101476,79714,9053,56,52
101477,180399,21856,45,42
101478,327469,27735,23,42
101479,102939,66603,59,34
101480,449686,64382,37,55
101481,418245,55137,45,41
101482,329838,19794,56,36
101483,147754,26125,23,59
101484,258384,22420,51,24
101485,303893,72652,48,59
101486,154951,40959,21,41
101487,208603,50929,27,27
101488,493936,1775,32,44
101489,114562,50809,47,41
101490,277488,60969,26,44
101491,125838,37181,38,48
101492,465683,51689,33,32
101493,326079,88618,20,55
101494,462328,93600,38,19
101495,313911,51266,51,42
101496,408998,39067,47,65
101497,296399,79952,34,19
101498,127801,49470,38,57
101499,301648,73131,56,47
101500,493674,76328,56,34
101501,159292,55494,31,54
101502,117603,15292,34,55
101503,420190,96561,56,32
101504,429450,1714,41,22
101505,150213,71131,33,26
101506,254400,45394,33,50
101507,487658,47274,36,44
101508,344364,23145,55,67
101509,116014,35252,47,58
101510,475931,86950,55,55
101511,245955,70774,52,64
101512,262983,10554,20,19
101513,336688,53186,39,53
101514,479086,4567,54,41
101515,276639,42883,35,24
101516,245586,28693,32,32
101517,178703,82610,44,34
101518,243362,4971,21,61
101519,246806,59250,48,59
101520,359871,93697,24,26
101521,109633,70983,42,35
101522,281143,21529,39,49
101523,99820,80962,50,27
101524,319260,2651,50,28
101525,422304,87593,36,50
101526,424822,25816,26,62
101527,451924,88664,22,32
101528,422824,9546,50,45
101529,390261,47277,20,43
101530,276228,78047,23,50
101531,186062,66698,46,19
101532,138739,45159,52,51
101533,136376,72367,57,43
101534,382695,73795,59,63
101535,430582,40487,46,20
101536,77179,97866,23,58
101537,326983,4961,57,65
101538,257241,27830,37,45
101539,288267,20278,28,62
101540,100614,96445,47,33
101541,366307,40081,50,46
101542,186268,78054,42,37
101543,168258,65916,39,65
101544,120929,91519,25,42
101545,329221,60130,44,48
101546,224177,76743,32,28
101547,452131,97224,34,51
101548,485692,9793,40,68
101549,388182,65432,28,66
101550,446762,3304,35,32
101551,452578,46264,33,63
101552,467648,65404,42,37
101553,87561,14425,36,60
101554,468397,17783,50,32
101555,287836,18963,21,33
101556,114795,93021,50,59
101557,495806,48556,57,62
101558,121522,24904,41,61
101559,370383,98258,32,22
101560,52702,72847,28,51
101561,277555,2066,57,49
101562,443000,31628,44,65
101563,307437,87060,29,54
101564,370760,36670,34,47
101565,62977,2515,22,59
101566,171752,87748,57,31
101567,149972,75502,39,21
101568,87613,98563,51,25
101569,356939,33409,56,61
101570,184705,16439,54,27
101571,108864,89172,36,67
101572,455107,74974,35,39
101573,255859,84728,52,36
101574,361918,54334,52,69
101575,361940,29419,21,27
101576,378242,67589,31,62
101577,322623,70100,31,53
101578,280170,49252,24,54
101579,363646,79144,37,53
101580,66968,98639,58,55
101581,99971,10623,49,24
101582,385302,93801,41,24
101583,366495,54856,34,30
101584,487554,59200,42,38
101585,374540,53238,22,68
101586,262754,67789,29,27
101587,244262,50495,31,67
101588,446401,53971,51,64
101589,274910,86864,41,43
101590,283173,5930,47,66
101591,231075,68850,46,31
101592,266330,22939,57,35
101593,435111,61490,49,27
101594,291899,51766,48,21
101595,51275,2912,33,36
101596,75851,57918,32,29
101597,260726,55839,45,66
101598,496849,46321,50,24
101599,324120,73741,38,34
101600,361998,22229,58,57
101601,456828,96110,25,58
101602,369219,8955,51,27
101603,281094,62842,29,21
101604,169093,39768,43,53
101605,53461,96656,38,19
101606,92767,51609,41,28
101607,356334,59743,21,29
101608,161283,4250,36,39
101609,483568,62773,25,28
101610,219610,30083,40,18
101611,142811,67086,42,29
101612,369706,2228,41,28
101613,461143,37870,21,65
101614,127347,39616,46,22
101615,207137,4827,20,20
101616,60803,10815,28,51
101617,263876,96640,56,36
101618,83172,64952,36,57
101619,77749,31378,47,33
101620,57370,52476,45,42
101621,118592,10576,49,66
101622,98602,62165,56,67
101623,307422,16214,50,46
101624,177519,39404,28,36
101625,190846,69502,52,31
101626,330084,24512,35,51
101627,205861,54463,24,29
101628,141070,46961,37,35
101629,319280,24505,43,22
101630,383308,96208,56,43
101631,301241,98921,52,31
101632,465942,22436,27,25
101633,302685,52171,38,55
101634,444937,22469,54,27
101635,499656,18813,49,52
101636,190384,63091,36,23
101637,96730,24432,21,29
101638,336844,81057,39,53
101639,390871,78726,50,43
101640,202425,22416,26,42
101641,233508,67591,46,28
101642,226455,21597,49,19
101643,259437,18036,21,19
101644,471338,77785,27,37
101645,350766,11701,23,25
101646,498388,20461,30,21
101647,97564,33400,28,49
101648,388339,76711,49,18
101649,472600,9621,37,28
101650,275981,79697,47,41
101651,56482,16465,42,61
101652,57930,43976,35,30
101653,194133,66940,47,21
101654,420787,78836,49,55
101655,262763,52193,56,30
101656,102785,52700,42,60
101657,306398,97981,34,57
101658,489032,97845,54,38
101659,71952,5110,32,57
101660,296741,9370,41,38
101661,206588,86533,27,56
101662,307111,57405,30,24
101663,85419,82996,42,37
101664,251264,75960,23,50
101665,241991,70805,25,33
101666,262613,42615,52,23
101667,490302,65583,57,18
101668,148249,39412,34,54
101669,99549,22838,39,23
101670,52532,90281,53,27
101671,274538,27682,21,47
101672,230335,15593,58,54
101673,482358,65357,40,32
101674,79492,20287,39,54
101675,156744,99800,36,33
101676,345472,71773,45,35
101677,413993,69640,22,63
101678,265313,79809,31,29
101679,177521,1601,27,48
101680,384416,51476,29,68
101681,370845,62913,47,18
101682,294823,263,28,34
101683,344344,5821,32,24
101684,403461,63771,29,66
101685,223547,22530,42,56
101686,351639,60520,30,37
101687,155246,51396,45,36
101688,307911,57664,28,65
101689,431745,40372,49,25
101690,393329,2170,58,28
101691,364124,54275,22,46
101692,192299,71771,52,18
101693,159544,708,39,35
101694,294642,4397,31,27
101695,195645,55948,25,61
101696,113655,68106,24,62
101697,370598,42210,33,52
101698,396459,25797,56,20
101699,395416,58234,34,60
101700,96781,83908,58,32
101701,434941,71527,20,50
101702,124953,78326,42,24
101703,390638,2051,20,20
101704,406255,60082,51,32
101705,106222,92812,43,56
101706,71254,23063,59,46
101707,110492,89432,47,45
101708,329309,93636,22,52
101709,109892,76732,20,27
101710,286332,19739,54,26
101711,359071,30177,35,53
101712,170724,9650,38,43
101713,350841,44197,26,31
101714,71429,67093,54,62
101715,67099,44228,46,69
101716,149065,48653,29,35
101717,345263,90048,29,31
101718,250553,82635,48,26
101719,91548,79565,51,22
101720,193458,6534,22,61
101721,60113,82637,56,54
101722,59493,39918,34,54
101723,397093,65458,34,21
101724,377646,65194,52,29
101725,151421,91639,22,69
101726,93882,12470,28,32
101727,173652,50428,52,40
101728,135064,52787,20,44
101729,364325,13678,51,57
101730,443278,63639,29,57
101731,334896,30635,51,44
101732,141440,17489,39,69
101733,353847,46103,28,27
101734,356131,11990,59,68
101735,287900,63130,49,64
101736,103706,47672,51,46
101737,109197,9242,43,62
101738,205023,20424,36,67
101739,244920,17539,30,37
101740,253340,71064,34,59
101741,99578,89855,54,60
101742,97464,15019,50,18
101743,381007,49837,58,44
101744,291313,37739,51,58
101745,196809,17403,25,35
101746,144521,25690,43,52
101747,211623,38932,31,51
101748,332181,73677,49,32
101749,111068,61874,33,24
101750,105988,15294,36,54
101751,76022,82488,51,32
101752,456143,71706,41,37
101753,220057,43428,50,47
101754,427840,20606,36,52
101755,371361,30197,41,28
101756,82480,30220,30,59
101757,184742,70347,22,19
101758,118185,10013,27,33
101759,243710,42484,24,47
101760,292373,39322,22,53
101761,328204,40950,28,37
101762,203191,43368,57,63
101763,172067,34077,40,53
101764,477779,20768,28,63
101765,77674,96859,35,29
101766,281023,58133,51,38
101767,446202,1789,54,55
101768,121819,15538,32,43
101769,348144,56967,35,44
101770,387825,89709,33,56
101771,462789,43519,30,18
101772,381059,45993,46,19
101773,244423,58382,25,32
101774,412269,70080,44,31
101775,324946,47552,50,34
101776,426537,50651,26,61
101777,462101,57470,20,23
101778,213433,32254,49,47
101779,184867,29440,32,52
101780,153901,86530,21,25
101781,204935,29220,32,49
101782,464744,91234,45,27
101783,374637,67339,53,31
101784,135644,65302,20,36
101785,268082,16477,30,66
101786,234021,75604,32,51
101787,90463,79879,28,18
101788,341784,91133,33,53
101789,81803,58882,44,39
101790,304029,87637,57,63
101791,63612,35009,50,63
101792,387207,19942,28,26
101793,245161,66808,29,38
101794,147385,12652,54,30
101795,378351,96098,45,18
101796,261565,45879,22,47
101797,289678,81692,35,56
101798,494297,59364,42,47
101799,352935,43152,42,59
101800,238407,10917,25,34
101801,219230,75097,44,35
101802,162857,33452,37,20
101803,377593,83402,28,65
101804,464070,8074,29,24
101805,134458,70455,58,22
101806,193741,22144,20,62
101807,417824,17799,53,56
101808,448649,16046,22,54
101809,159187,4481,59,59
101810,476618,28104,41,36
101811,229060,39268,25,55
101812,303156,30991,22,68
101813,288017,49523,40,57
101814,437123,34649,50,20
101815,371816,71848,38,56
101816,136693,73492,51,28
101817,279910,10927,23,68
101818,251541,96703,22,67
101819,207441,92909,23,55
101820,450426,11205,37,63
101821,339760,81832,57,49
101822,490125,97854,36,31
101823,137452,74052,37,37
101824,154365,35309,30,23
101825,346202,71917,20,60
101826,463893,53900,51,45
101827,161954,24034,56,51
101828,238059,30649,46,68
101829,446261,49945,51,40
101830,128889,25376,54,33
101831,64683,65295,43,30
101832,320536,93343,52,64
101833,324652,48500,38,58
101834,203093,56790,23,51
101835,327966,14433,59,38
101836,329459,6508,43,36
101837,148994,98144,34,62
101838,197011,58581,26,18
101839,469158,61087,55,68
101840,68192,96140,25,64
101841,105819,77210,26,31
101842,148566,70735,57,45
101843,486345,64416,38,31
101844,335525,32818,51,55
101845,129342,87357,28,23
101846,221260,16069,21,66
101847,177795,60791,48,30
101848,193800,31637,26,64
101849,306638,32409,54,45
101850,428693,59139,27,46
101851,125014,87630,47,23
101852,110018,14776,40,31
101853,213642,92894,38,52
101854,159065,32652,25,28
101855,339943,26169,59,65
101856,366328,44698,20,30
101857,80212,69395,24,39
101858,499428,2459,48,21
101859,449906,15352,53,69
101860,388328,83485,37,32
101861,146958,12336,56,40
101862,225097,21957,34,35
101863,119038,93627,20,38
101864,394571,98584,46,19
101865,178720,6269,52,34
101866,405737,1000,28,35
101867,304459,77851,24,32
101868,206815,17996,23,64
101869,414076,55982,50,37
101870,496466,54838,40,42
101871,305628,55354,54,50
101872,426411,92727,51,42
101873,105322,88959,36,50
101874,306646,50348,36,40
101875,393336,66526,37,27
101876,67455,71234,54,69
101877,444315,90692,29,23
101878,335323,59986,49,38
101879,292834,90941,55,69
101880,238070,52967,46,69
101881,342975,66868,46,22
101882,418156,89465,32,50
101883,374050,64050,26,43
101884,167365,49826,32,40
101885,399304,15185,35,31
101886,467857,34750,38,34
101887,173013,60362,30,39
101888,423246,5012,45,33
101889,194884,5588,35,23
101890,61710,17495,57,41
101891,451568,24952,28,38
101892,364287,14418,47,44
101893,206015,81646,24,29
101894,432493,81559,59,54
101895,180658,62887,55,53
101896,219903,29403,52,50
101897,402741,86510,36,50
101898,283203,47569,35,41
101899,385822,86693,24,40
101900,136064,68908,45,56
101901,118970,76676,25,20
101902,373715,48995,53,60
101903,170208,74753,25,33
101904,286230,24580,49,67
101905,56525,2909,47,61
101906,473857,59525,29,22
101907,230314,3206,55,25
101908,134455,99464,46,37
101909,451980,62133,57,59
101910,448796,22761,39,20
101911,424385,72089,53,51
101912,334073,45537,27,62
101913,185886,6880,35,56
101914,223131,69095,43,20
101915,479015,98390,59,24
101916,219482,30088,49,50
101917,339133,16027,20,68
101918,372722,85544,52,57
101919,305270,19013,38,25
101920,210655,44987,37,60
101921,444201,20133,32,28
101922,198877,6032,48,62
101923,206579,34030,44,61
101924,197423,51304,36,39
101925,413531,54713,20,29
101926,189293,52396,54,54
101927,225133,10176,20,35
101928,409196,57509,37,57
101929,286042,65939,42,29
101930,264376,82306,24,32
101931,479491,45390,23,27
101932,296486,71173,37,32
101933,355608,38365,31,61
101934,402982,86371,20,39
101935,135918,82954,41,34
101936,130417,23546,49,40
101937,482022,97722,44,24
101938,128295,91577,46,69
101939,368433,67508,33,37
101940,235426,19540,42,40
101941,446023,79730,49,27
101942,311798,17725,46,37
101943,219742,94484,36,35
101944,363491,30070,45,31
101945,318341,72036,27,66
101946,134362,77477,32,29
101947,490965,33954,20,43
101948,409352,98889,50,54
101949,158021,95939,40,64
101950,97242,44788,50,47
101951,87418,68538,37,22
101952,458425,34522,59,45
101953,104536,433,55,31
101954,102011,78839,38,67
101955,451627,71302,24,28
101956,364145,84661,22,48
101957,392701,199,51,57
101958,124798,3085,29,41
101959,341890,28397,23,57
101960,484752,21795,29,36
101961,317613,76626,23,62
101962,415138,38071,26,47
101963,282765,70442,30,39
101964,330448,39251,26,55
101965,378207,16393,38,29
101966,362525,22946,57,36
101967,265825,66330,58,34
101968,431385,32597,46,47
101969,292027,36921,51,41
101970,391394,65825,50,63
101971,125274,23873,48,51
101972,146826,70616,43,46
101973,220507,32102,33,55
101974,273115,73359,30,19
101975,236760,40999,41,31
101976,118464,92627,22,41
101977,315995,92711,40,21
101978,475942,40199,50,33
101979,407098,9004,36,49
101980,363064,10272,40,40
101981,273365,81208,45,49
101982,448674,18749,58,27
101983,260132,50407,53,33
101984,371969,23131,51,29
101985,117381,59409,41,46
101986,259118,78965,52,61
101987,280906,22011,35,57
101988,479454,80446,29,25
101989,491478,48017,57,62
101990,385758,32156,26,39
101991,50493,28539,54,31
101992,178703,43107,39,59
101993,95628,11341,58,50
101994,166547,66626,58,43
101995,374291,95555,41,50
101996,465299,61533,24,26
101997,59377,49457,52,46
101998,345734,71593,27,36
101999,73161,23373,52,56
102000,182581,68869,47,63
102001,358196,66403,44,66
102002,370529,87892,57,46
102003,359039,49146,36,21
102004,278324,32080,24,28
102005,480485,48063,31,37
102006,173436,72590,36,57
102007,336495,40286,38,36
102008,404793,15520,51,35
102009,292447,74226,30,65
102010,135186,85110,53,38
102011,132511,85879,45,59
102012,368483,96297,52,35
102013,80985,40054,20,39
102014,233423,69881,56,56
102015,298807,72048,34,35
102016,212535,78337,48,29
102017,180920,47950,39,28
102018,154314,65236,20,66
102019,178577,93695,53,56
102020,390645,5699,37,33
102021,434179,10471,25,51
102022,135033,57417,53,51
102023,489022,88887,50,33
102024,76636,60570,20,57
102025,408609,66867,43,38
102026,318254,20825,36,56
102027,330777,18789,51,46
102028,212156,85878,32,20
102029,64871,94478,53,36
102030,263175,85992,42,41
102031,344038,27638,37,21
102032,151189,70751,37,58
102033,161984,34969,38,65
102034,473909,70062,41,46
102035,243360,95931,47,41
102036,289657,4301,58,33
102037,314411,54652,29,46
102038,225942,40450,38,41
102039,292774,17917,55,57
102040,295261,16321,46,62
102041,427582,58275,22,30
102042,470282,92109,52,62
102043,493987,98368,20,49
102044,444438,61321,56,65
102045,136431,3254,46,67
102046,252103,85422,29,32
102047,69778,7023,42,46
102048,194725,11715,50,40
102049,234573,26337,46,42
102050,217092,98265,56,42
102051,246823,99567,31,49
102052,413582,93053,59,30
102053,113155,16228,53,35
102054,55179,25471,39,38
102055,368185,73715,22,55
102056,261861,50709,52,30
102057,396942,3168,34,61
102058,235566,86683,53,60
102059,67055,52811,45,43
102060,218623,49937,57,20
102061,459657,61571,33,48
102062,425320,25618,20,45
102063,75265,4409,24,22
102064,297040,72653,52,29
102065,53049,28973,36,18
102066,473675,80655,58,52
102067,471164,95845,34,22
102068,109027,47392,52,39
102069,348014,94619,28,50
102070,266817,23526,57,54
102071,257331,5978,56,49
102072,288288,92960,36,21
102073,361993,18097,33,28
102074,133541,35240,56,27
102075,491573,15521,35,21
102076,116450,2555,35,33
102077,313135,95122,40,42
102078,97694,24033,31,42
102079,62951,15085,23,51
102080,186461,52669,58,65
102081,475367,94508,49,23
102082,481653,3936,55,19
102083,451079,97456,38,21
102084,391309,65295,45,32
102085,105761,45483,28,43
102086,225471,4772,34,19
102087,313369,94215,21,42
102088,266822,50167,23,51
102089,458189,2197,25,65
102090,285552,21558,52,54
102091,240422,10804,54,24
102092,83403,92024,58,60
102093,374048,52342,51,18
102094,290111,55038,25,25
102095,213777,92216,51,25
102096,94945,40405,58,49
102097,96945,57585,40,22
102098,212991,22361,50,39
102099,460708,51184,51,44
102100,499304,69586,25,44
102101,444117,94682,21,50
102102,436938,3138,35,39
102103,359942,70223,39,33
102104,348824,90244,35,29
102105,56660,58625,45,35
102106,96433,51068,56,34
102107,120247,86470,50,38
102108,373260,28727,28,65
102109,305550,47735,29,31
102110,437734,1171,49,33
102111,359483,12223,20,66
102112,423504,18055,34,68
102113,90276,42665,50,25
102114,121826,2968,39,47
102115,185681,55648,23,21
102116,331341,77400,44,25
102117,375605,48020,36,63
102118,54775,20094,54,69
102119,393870,34782,38,30
102120,196808,44208,44,41
102121,471723,3890,32,24
102122,381750,10806,55,61
102123,107126,97824,59,18
102124,324822,30829,52,40
102125,249096,23167,21,69
102126,345546,29327,48,41
102127,161748,66568,34,28
102128,289414,63234,57,44
102129,219454,96111,49,48
102130,289855,52715,21,41
102131,95151,45027,40,41
102132,101160,22196,54,66
102133,148099,64688,41,27
102134,378766,37012,50,63
102135,371875,79594,37,63
102136,414827,38886,46,49
102137,473727,34040,41,37
102138,138419,59757,55,58
102139,497986,97539,42,52
102140,136763,94316,48,24
102141,217905,36857,39,63
102142,143699,14783,31,26
102143,153152,40220,43,21
102144,60795,4657,46,46
102145,264558,29519,40,52
102146,170136,80932,34,61
102147,342832,58086,49,49
102148,342913,6819,57,69
102149,244722,17552,55,18
102150,336759,63067,58,59
102151,358325,20605,38,32
102152,146092,47803,23,64
102153,347782,63763,42,54
102154,163001,73306,28,30
102155,328205,7037,26,18
102156,464264,20735,42,57
102157,303501,60096,32,40
102158,119229,3644,37,32
102159,263471,74609,41,66
102160,114354,19571,39,56
102161,282367,36050,59,45
102162,290298,239,21,42
102163,367866,12938,40,19
102164,384214,30301,35,48
102165,60956,21907,50,38
102166,68412,46134,26,66
102167,400644,27480,46,30
102168,386033,49504,52,66
102169,454787,1509,37,53
102170,435362,65017,26,29
102171,173295,12695,33,63
102172,170676,86437,21,30
102173,292113,65185,39,57
102174,176134,6027,32,40
102175,327649,41453,59,46
102176,209153,39405,41,49
102177,343131,6047,24,36
102178,358301,19488,33,25
102179,70316,2652,34,46
102180,201679,10894,31,35
102181,279659,6626,47,21
102182,166248,15843,33,67
102183,431261,79066,52,32
102184,310579,69921,42,67
102185,445846,30836,25,19
102186,242520,71042,32,28
102187,469444,79119,42,41
102188,368522,32964,24,34
102189,215405,8290,31,63
102190,201893,90195,58,18
102191,489275,45585,32,18
102192,422230,54690,45,54
102193,324159,72938,25,62
102194,104810,86332,27,54
102195,172385,12537,49,44
102196,414638,51036,24,66
102197,309588,40982,47,47
102198,436356,15437,22,66
102199,455600,60756,35,65
102200,309515,76144,35,29
102201,468607,69160,34,43
102202,239069,21869,31,39
102203,439877,17889,59,26
102204,447042,49809,56,55
102205,492084,27029,39,45
102206,354204,86242,28,43
102207,312110,32552,33,47
102208,149198,20755,47,21
102209,97109,73938,28,65
102210,329767,60106,30,64
102211,298487,67615,48,24
102212,208193,57605,38,50
102213,479936,27028,47,53
102214,51256,53237,34,25
102215,158648,53396,36,57
102216,482193,20988,33,53
102217,232576,77214,50,24
102218,65383,25317,39,42
102219,384648,7781,38,39
102220,181360,65207,53,66
102221,334148,60599,25,34
102222,309567,7771,30,29
102223,332759,55812,30,43
102224,376440,88318,43,39
102225,156928,76924,45,58
102226,216081,52136,49,57
102227,193682,46335,33,65
102228,281286,84775,58,18
102229,117362,50746,51,67
102230,401207,61405,36,26
102231,390338,85410,57,64
102232,498933,48853,53,65
102233,115811,63711,33,35
102234,300126,17953,58,63
102235,160071,77788,31,38
102236,317582,11322,43,52
102237,468188,42162,35,35
102238,131052,35407,47,40
102239,342039,98191,41,29
102240,448004,35208,46,41
102241,376741,20742,45,67
102242,472683,3938,38,33
102243,398113,84206,21,30
102244,492859,45843,47,20
102245,420369,39471,22,24
102246,80909,16586,58,57
102247,105078,8303,52,35
102248,402215,77376,24,37
102249,454103,61668,22,62
102250,89131,44995,40,18
102251,71000,84878,22,69
102252,150030,97262,35,31
102253,240632,87561,20,22
102254,143336,9074,21,31
102255,305323,15739,57,61
102256,242719,17735,46,56
102257,249031,53376,27,58
102258,147899,30058,55,67
102259,186374,59932,35,68
102260,197945,69044,33,37
102261,346025,54809,28,53
102262,181686,4230,57,66
102263,291879,74853,21,20
102264,331612,55754,25,22
102265,89766,3315,29,31
102266,350481,14881,34,25
102267,371230,77715,33,37
102268,426455,21488,24,46
102269,316559,69943,54,50
102270,198860,47349,56,54
102271,182689,58513,54,67
102272,86329,20396,57,67
102273,284139,99376,35,66
102274,372193,73827,38,26
102275,64227,12825,32,49
102276,383699,3340,33,37
102277,188262,75912,48,19
102278,499586,57433,20,66
102279,59502,35223,43,62
102280,367548,28824,44,66
102281,300411,24083,49,28
102282,495208,17453,38,39
102283,426565,16665,59,49
102284,314074,8732,43,43
102285,211618,38472,20,38
102286,256445,18772,41,44
102287,175436,4429,41,37
102288,120943,22125,53,37
102289,382392,78331,47,34
102290,176979,88688,21,68
102291,294963,59710,50,52
102292,486507,78311,32,21
102293,361792,98422,29,69
102294,53670,82329,53,29
102295,53975,79815,36,43
102296,381498,42429,39,26
102297,127370,29159,29,18
102298,66321,89431,33,40
102299,262567,14787,59,20
102300,226692,68068,32,28
102301,93946,21098,40,59
102302,385097,62757,47,27
102303,420245,37660,44,68
102304,349452,26714,48,26
102305,466346,29745,56,20
102306,242624,38944,42,60
102307,419859,74194,47,61
102308,156010,19198,36,62
102309,314797,83613,26,55
102310,52127,44148,45,32
102311,196993,9196,23,46
102312,156770,63467,38,30
102313,256240,86571,23,63
102314,248494,87992,21,18
102315,74089,13386,49,38
102316,492240,74311,59,24
102317,82277,65624,44,40
102318,155126,45776,46,32
102319,65368,17124,43,37
102320,292246,49973,56,45
102321,80953,20739,47,38
102322,114070,72677,43,68
102323,484275,51260,49,58
102324,283938,41571,20,18
102325,465605,75377,41,56
102326,89110,79303,33,22
102327,52503,5088,59,32
102328,381896,70873,41,27
102329,68996,67472,57,65
102330,363502,84573,28,55
102331,357608,70354,48,65
102332,118080,63040,59,39
102333,442948,53916,47,33
102334,414505,91654,30,25
102335,405555,60800,26,41
102336,431500,43825,29,37
102337,228725,23650,28,53
102338,60078,52795,35,55
102339,79089,39471,35,65
102340,148662,72670,49,20
102341,376781,50905,36,62
102342,337507,66569,38,64
102343,117115,56312,49,60
102344,136453,97402,33,30
102345,427938,54796,56,57
102346,164021,2845,35,28
102347,127031,92399,36,22
102348,286123,20806,29,45
102349,241477,66885,45,63
102350,381893,39370,22,31
102351,303195,41670,37,56
102352,191652,67845,49,41
102353,276987,53918,47,55
102354,469193,95738,44,60
102355,120366,75162,25,36
102356,211039,79803,25,62
102357,283205,48714,23,23
102358,202887,24462,42,28
102359,104572,87811,21,45
102360,124097,33610,44,44
102361,79859,98906,49,57
102362,495361,86227,27,19
102363,457919,29469,22,67
102364,98886,34915,58,41
102365,193250,33826,37,64
102366,163222,94369,24,39
102367,326870,51735,43,23
102368,378880,37637,30,26
102369,389409,57112,46,27
102370,168660,71083,55,58
102371,459998,62869,52,59
102372,468869,40838,36,31
102373,436436,72863,59,50
102374,326131,39561,55,52
102375,376481,34726,22,24
102376,238262,11350,55,30
102377,59401,63480,25,35
102378,237176,52288,48,38
102379,457382,1938,36,20
102380,128235,81306,29,19
102381,199471,75778,39,60
102382,300582,5945,41,33
102383,160843,26258,55,38
102384,397895,8648,42,27
102385,50706,71744,42,32
102386,470974,34599,22,36
102387,439234,95798,55,27
102388,213284,66894,53,51
102389,176460,32912,26,56
102390,123755,98348,39,61
102391,357738,3794,47,45
102392,206631,38632,29,23
102393,342314,83623,41,43
102394,66140,9667,35,47
102395,337204,9549,34,24
102396,243203,13551,35,46
102397,360012,61230,34,50
102398,134818,3720,27,27
102399,359890,92630,45,62
102400,442890,17569,47,24
102401,301144,79459,48,48
102402,474071,84661,30,29
102403,421724,68772,22,37
102404,409275,77212,40,32
102405,139724,18150,48,57
102406,73686,46978,33,38
102407,50574,43533,42,37
102408,375898,74236,55,46
102409,241682,15832,54,26
102410,149072,23501,34,59
102411,246527,83237,21,35
102412,268175,24117,20,43
102413,195980,19942,33,66
102414,76341,49521,56,60
102415,156408,61141,56,64
102416,344982,6357,45,55
102417,337118,87466,52,52
102418,430758,12608,50,51
102419,246916,42242,34,36
102420,350225,8959,27,47
102421,178772,95323,47,38
102422,450874,24507,21,68
102423,83878,47873,48,69
102424,212459,53054,53,69
102425,187177,14873,45,31
102426,303978,28432,23,29
102427,231796,758,30,68
102428,356663,29767,31,57
102429,333254,28741,27,19
102430,466055,32969,40,26
102431,468242,19910,40,29
102432,481120,58191,47,35
102433,343926,78357,44,29
102434,447300,31240,28,62
102435,262175,3564,49,63
102436,161157,38678,38,24
102437,112309,89254,48,26
102438,278417,81883,40,28
102439,482930,66262,37,59
